0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-1.1110522,-0.40676984,1.2600125,0.75372595,-0.6727531,-0.8317126,-4.852296,-1.6942585,3.765202,-0.17720106,3.5169373,-1.0631138,-4.0,-1.3,4.0
-1.209511,-0.44073206,1.3362269,0.7485637,-0.6002892,-0.85284424,-4.99096,-1.6994461,3.8563235,-0.33801216,3.7233658,-1.0465685,-4.0,-1.3,4.0
-1.3105806,-0.4746463,1.4142598,0.7402624,-0.5240228,-0.8733955,-5.1131673,-1.6894748,3.9466136,-0.49049702,3.8986614,-1.0034599,-4.0,-1.3,4.0
-1.4139212,-0.50821245,1.4940702,0.72901714,-0.44450957,-0.8927801,-5.2179046,-1.6647463,4.033698,-0.63214934,4.04833,-0.93083924,-4.0,-1.3,4.0
-1.519176,-0.541144,1.5755738,0.71506447,-0.36225033,-0.9104889,-5.304525,-1.6262249,4.1156907,-0.76041037,4.173948,-0.8367042,-4.0,-1.3,4.0
-1.6259785,-0.57317865,1.658653,0.69871014,-0.27771956,-0.9261135,-5.3726096,-1.5753304,4.1909623,-0.87272805,4.274206,-0.72193825,-4.0,-1.3,4.0
-1.7339547,-0.60408753,1.743154,0.68025184,-0.19146864,-0.939204,-5.421847,-1.514001,4.2575173,-0.9703186,4.346558,-0.5835365,-4.0,-1.3,4.0
-1.8427271,-0.63368434,1.8288842,0.65999615,-0.104031324,-0.94932806,-5.45229,-1.444542,4.3136144,-1.0534148,4.392494,-0.425807,-4.0,-1.3,4.0
-1.9519235,-0.66183245,1.9156166,0.6381762,-0.015932627,-0.95616156,-5.464364,-1.3695599,4.357531,-1.1269387,4.4138293,-0.25754416,-4.0,-1.3,4.0
-2.061185,-0.6884457,2.0031006,0.6150396,0.07236423,-0.9596459,-5.458911,-1.2914141,4.3887086,-1.182866,4.4111032,-0.09124839,-4.0,-1.3,4.0
-2.1701703,-0.7134824,2.0910792,0.5910125,0.16031119,-0.959844,-5.4369864,-1.2122564,4.407012,-1.2158688,4.378203,0.070139244,-4.0,-1.3,4.0
-2.2785625,-0.73694205,2.1792958,0.56657547,0.24727035,-0.95690054,-5.3998065,-1.1339985,4.412585,-1.2241634,4.312922,0.2225386,-4.0,-1.3,4.0
-2.386069,-0.7588583,2.267502,0.54215443,0.33268237,-0.95102,-5.348623,-1.058153,4.4060626,-1.2160302,4.223902,0.36344242,-4.0,-1.3,4.0
-2.4924235,-0.77929354,2.3554597,0.51799065,0.41604197,-0.9424385,-5.2848115,-0.9860876,4.3877606,-1.1990709,4.107021,0.49292225,-4.0,-1.3,4.0
-2.5973868,-0.798334,2.4429367,0.49423456,0.49677166,-0.9313741,-5.2097745,-0.91883165,4.3580947,-1.1757485,3.9626732,0.61175144,-4.0,-1.3,4.0
-2.7007487,-0.81608367,2.5297105,0.47096393,0.57445174,-0.9180219,-5.1249027,-0.85710096,4.3175297,-1.1514027,3.8030572,0.72265816,-4.0,-1.3,4.0
-2.802327,-0.8326583,2.6155674,0.4481876,0.6488137,-0.9024868,-5.031606,-0.8013911,4.26641,-1.126091,3.6316438,0.8303372,-4.0,-1.3,4.0
-2.9019659,-0.84818125,2.7002993,0.42589518,0.7196729,-0.8848401,-4.931196,-0.75194997,4.2051363,-1.1048604,3.4536085,0.93286216,-4.0,-1.3,4.0
-2.9995344,-0.862778,2.7837088,0.40392992,0.7869353,-0.8652353,-4.824753,-0.7087618,4.134262,-1.0923469,3.2717724,1.0265125,-4.0,-1.3,4.0
-3.0949225,-0.87657243,2.8656087,0.38219935,0.8505123,-0.843812,-4.713289,-0.67166954,4.0542192,-1.0807711,3.0854223,1.1150203,-4.0,-1.3,4.0
-3.188038,-0.88968354,2.9458196,0.360711,0.9103339,-0.8206686,-4.59764,-0.6403756,3.965489,-1.066967,2.8958004,1.1977878,-4.0,-1.3,4.0
-3.2788026,-0.9022231,3.024175,0.33957613,0.96629083,-0.795989,-4.4782243,-0.61443627,3.868791,-1.045505,2.699229,1.2681311,-4.0,-1.3,4.0
-3.367144,-0.9142936,3.1005225,0.3189153,1.0183032,-0.77000934,-4.355374,-0.5933864,3.7647672,-1.0199531,2.5022838,1.3282125,-4.0,-1.3,4.0
-3.452997,-0.92598814,3.1747203,0.2987989,1.0664166,-0.7429435,-4.2294006,-0.5767633,3.653947,-0.99184567,2.3110394,1.3761795,-4.0,-1.3,4.0
-3.5362995,-0.9373904,3.2466388,0.27921823,1.1108232,-0.7150451,-4.1003633,-0.56408226,3.5369153,-0.9667599,2.131188,1.4115983,-4.0,-1.3,4.0
-3.616993,-0.9485747,3.316158,0.26010957,1.1517037,-0.68656415,-3.968465,-0.55488926,3.4140475,-0.944388,1.9572873,1.4346586,-4.0,-1.3,4.0
