0,1,2,3
0.61710143,0.9086862,0.77318776,0.30876824
0.7900489,0.92901486,0.8699348,0.58901095
0.861033,0.93181276,0.9133754,0.7346138
0.89900994,0.9317101,0.9315215,0.81216973
0.92047054,0.9313862,0.9412962,0.85618925
0.9325707,0.931016,0.9476958,0.8834738
0.9398788,0.9297013,0.95178217,0.9014167
0.94480276,0.92797744,0.9543167,0.91376084
0.94826204,0.9260038,0.9561155,0.92253923
0.9506116,0.92334473,0.9574733,0.929034
0.95229846,0.92089254,0.9584293,0.9341316
0.9535422,0.9186079,0.9592172,0.93871933
0.9542565,0.91649336,0.9598966,0.9425337
0.9548369,0.9141607,0.96027833,0.9453278
0.95574975,0.9119861,0.9603106,0.947672
0.95668,0.9107778,0.9603159,0.949644
0.95733255,0.9104887,0.96007806,0.9507514
0.9570755,0.91121614,0.9592156,0.95050246
0.9565889,0.91112775,0.9581435,0.9504698
0.95627093,0.9110631,0.9570168,0.9506985
0.95554525,0.91110134,0.9557268,0.9504201
0.95454484,0.9121298,0.9546877,0.9496767
0.95329654,0.9127165,0.953633,0.94891906
0.95103824,0.9121095,0.95202154,0.94766915
0.9483245,0.91148025,0.9501644,0.94616246
0.9451009,0.91031843,0.94778544,0.9443139
0.9410379,0.9088035,0.94505006,0.9427472
0.93595195,0.9068954,0.94097,0.9403604
0.9297457,0.90410745,0.9358349,0.9367205
0.9225944,0.90039545,0.9298103,0.9322078
0.91342217,0.8953644,0.921693,0.9262079
0.9014601,0.8888476,0.9111155,0.91841316
0.885665,0.88014555,0.89701414,0.9082537
0.8648569,0.86870193,0.87828654,0.89496255
0.8383922,0.85285103,0.85402226,0.8772062
0.8024465,0.8294983,0.8198128,0.8519831
0.7553399,0.7973458,0.77363896,0.81636626
0.69409096,0.7534996,0.71351004,0.76547885
0.6201672,0.6984265,0.6417509,0.69741404
0.5386795,0.62913084,0.5608047,0.6166152
0.45441505,0.5487557,0.47345334,0.528752
0.37095,0.4595704,0.38455105,0.43928257
0.29120728,0.369865,0.29778796,0.3532285
0.21134757,0.28263065,0.21524549,0.26921672
0.13709226,0.19829099,0.13687035,0.19080105
0.065951064,0.11938003,0.0621539,0.11849521
-0.0034669617,0.045285173,-0.006687773,0.051956017
-0.073972054,-0.028374327,-0.07288146,-0.0143775735
-0.14150104,-0.101705074,-0.13623737,-0.07925784
-0.20415244,-0.17157261,-0.19731946,-0.13849016
-0.26210967,-0.23530924,-0.25505757,-0.19372012
-0.31442523,-0.29155087,-0.30509767,-0.24326031
-0.3608174,-0.34288895,-0.3500689,-0.2879093
-0.4029326,-0.38862747,-0.39028162,-0.32936466
-0.4404647,-0.4261771,-0.424731,-0.3645113
-0.47343373,-0.4576043,-0.45596373,-0.39754668
-0.5033111,-0.48700458,-0.48381254,-0.42825922
-0.52829146,-0.51180714,-0.5071724,-0.45656487
-0.5501289,-0.53204316,-0.5285405,-0.48224086
-0.5675767,-0.54901505,-0.5478797,-0.50441915
-0.5807975,-0.5620613,-0.56252825,-0.52217245
-0.5908185,-0.57113564,-0.5734426,-0.5365237
-0.5976152,-0.5776504,-0.5824382,-0.5494263
-0.603012,-0.58255124,-0.58929414,-0.560572
-0.6058099,-0.5866619,-0.59367174,-0.56932676
-0.6066687,-0.58875763,-0.5956216,-0.57562363
-0.605327,-0.58844316,-0.5950575,-0.5798985
-0.60252833,-0.58683705,-0.5930208,-0.58230877
-0.5980252,-0.5832932,-0.5895071,-0.5820353
-0.5930813,-0.57809055,-0.58463264,-0.5800768
-0.58689487,-0.5714562,-0.57855105,-0.57696784
-0.57968354,-0.5639998,-0.57177454,-0.57259667
-0.5711298,-0.5553808,-0.5640408,-0.566822
-0.56101847,-0.54572713,-0.555054,-0.55959487
-0.5501596,-0.5352908,-0.54543275,-0.5517182
-0.53931546,-0.52446306,-0.5354765,-0.543484
-0.52705425,-0.5125427,-0.52433884,-0.5342505
-0.51362437,-0.50051826,-0.51205516,-0.52379924
-0.49932477,-0.4882181,-0.49892184,-0.51196
-0.48477975,-0.4740923,-0.4853621,-0.49936962
-0.46962252,-0.45939144,-0.470648,-0.48575222
-0.45419055,-0.44447678,-0.45556867,-0.47131094
-0.43863505,-0.42936397,-0.44068146,-0.45641693
-0.42178798,-0.41422492,-0.42490223,-0.44080797
-0.40474,-0.3983848,-0.40850428,-0.4241559
-0.38857013,-0.3827213,-0.39188612,-0.40668592
-0.37221166,-0.36707813,-0.37535432,-0.38931152
-0.35595134,-0.35155073,-0.3592072,-0.3721345
-0.3398632,-0.33616146,-0.342778,-0.35559118
-0.3234778,-0.3206594,-0.32578084,-0.3399751
-0.30656174,-0.30495253,-0.30907047,-0.32387534
-0.28936914,-0.28905126,-0.29235104,-0.30777434
-0.27200705,-0.27274224,-0.27531388,-0.29135475
-0.25453153,-0.25623786,-0.2577916,-0.27425608
-0.23705511,-0.23964144,-0.24026784,-0.25682756
-0.21969055,-0.22305049,-0.22265767,-0.23946416
-0.20266527,-0.20674561,-0.20536153,-0.22212759
-0.18649791,-0.19079883,-0.18864742,-0.20491913
-0.17114158,-0.1755674,-0.17310213,-0.1883634
-0.15575247,-0.16124478,-0.15836097,-0.17198679
