0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.3,4.0
-1.3309744e-05,-5.030105e-06,0.0005864694,0.012528072,-0.030971399,-0.0013721099,-0.0025842169,-0.00091833144,0.05537573,1.1032627,-3.0100675,-0.08818834,-4.0,-1.3,4.0
-0.00019510249,-6.79319e-05,0.002086922,0.038097613,-0.11329543,-0.0025233696,-0.018563962,-0.00621426,0.09249215,1.3303578,-5.009444,-0.009460181,-4.0,-1.3,4.0
-0.00089915766,-0.00029195877,0.004196218,0.06222067,-0.22352473,-0.001209366,-0.055557914,-0.017028626,0.116362,1.0288823,-5.8466125,0.1471475,-4.0,-1.3,4.0
-0.0025723309,-0.0007807135,0.006649589,0.07853964,-0.34224147,0.003414879,-0.11549342,-0.032503128,0.12673804,0.6039893,-5.9334245,0.31289095,-4.0,-1.3,4.0
-0.005666376,-0.0016149734,0.009176504,0.08717024,-0.45852062,0.011077038,-0.19742621,-0.051417243,0.12384874,0.28083324,-5.6535816,0.44548345,-4.0,-1.3,4.0
-0.010605743,-0.0028545293,0.011521674,0.090767,-0.5675358,0.020851502,-0.2997747,-0.07292995,0.10873269,0.098811075,-5.232889,0.5222216,-4.0,-1.3,4.0
-0.017784256,-0.004546294,0.013452007,0.09179091,-0.6675945,0.031578753,-0.42114282,-0.09657989,0.08254752,0.014747411,-4.7665386,0.5407353,-4.0,-1.3,4.0
-0.027571917,-0.006730221,0.01475782,0.09175469,-0.75802165,0.04208188,-0.5605854,-0.12211456,0.04650598,-0.009899957,-4.274108,0.5007827,-4.0,-1.3,4.0
-0.04032647,-0.009442649,0.015256741,0.09160815,-0.83860016,0.051362906,-0.7178233,-0.14941576,0.0021021962,-0.002378188,-3.7846644,0.42281085,-4.0,-1.3,4.0
-0.056403834,-0.0127182,0.014795409,0.09170953,-0.9094112,0.058828667,-0.89290065,-0.17841853,-0.04928982,0.014188306,-3.2929673,0.32086474,-4.0,-1.3,4.0
-0.07616237,-0.016590402,0.013247062,0.09224747,-0.9701188,0.06412653,-1.0859563,-0.20907706,-0.10637982,0.040654138,-2.7727084,0.20775092,-4.0,-1.3,4.0
-0.09996534,-0.021092862,0.010513397,0.09339213,-1.0201266,0.06707338,-1.297426,-0.24146649,-0.16751635,0.076631516,-2.2250571,0.082835816,-4.0,-1.3,4.0
-0.12818135,-0.026261162,0.0065300874,0.0954468,-1.0591266,0.06722555,-1.5271751,-0.2756763,-0.2310811,0.13250229,-1.6753125,-0.0722489,-4.0,-1.3,4.0
-0.16117191,-0.03213314,0.001266581,0.0987426,-1.0873673,0.064018026,-1.7747425,-0.31185493,-0.29523537,0.19626732,-1.1580809,-0.25243238,-4.0,-1.3,4.0
-0.1992807,-0.038748898,-0.0052718977,0.103220664,-1.1057751,0.05706172,-2.0387754,-0.35006166,-0.35827327,0.24578798,-0.6868303,-0.44314384,-4.0,-1.3,4.0
-0.24281953,-0.046148397,-0.01304564,0.10816749,-1.1148559,0.046333928,-2.3172758,-0.39015663,-0.41850483,0.23958628,-0.22003943,-0.6279722,-4.0,-1.3,4.0
-0.29205152,-0.054364342,-0.0219807,0.11253363,-1.114515,0.03200924,-2.607748,-0.4315978,-0.47400367,0.19224218,0.25263658,-0.8042815,-4.0,-1.3,4.0
-0.34719035,-0.06341502,-0.031959526,0.115698054,-1.1048843,0.014180029,-2.9073203,-0.47341645,-0.52258277,0.12079289,0.7046924,-0.97656316,-4.0,-1.3,4.0
-0.40837893,-0.07329385,-0.042825703,0.11724991,-1.0866044,-0.0068582147,-3.2121744,-0.5141585,-0.5623973,0.035548434,1.1171834,-1.1200297,-4.0,-1.3,4.0
-0.47569403,-0.083963856,-0.054382265,0.11732168,-1.0603698,-0.030269912,-3.519552,-0.5522914,-0.5912614,-0.021042831,1.5021611,-1.2120215,-4.0,-1.3,4.0
